Logische Periode ; Endzeitstempel ; Wert ; Status ; Tarif 
19.12.2017;23:30:00;0;W;T0 
19.12.2017;23:45:00;0;W;T0 
20.12.2017;00:00:00;0;W;T0 
20.12.2017;00:15:00;0;W;T0 
20.12.2017;00:30:00;0;W;T0 
20.12.2017;00:45:00;0;W;T0 
20.12.2017;01:00:00;0;W;T0 
20.12.2017;01:15:00;0;W;T0 
20.12.2017;01:30:00;0;W;T0 
20.12.2017;01:45:00;0;W;T0 
20.12.2017;02:00:00;0;W;T0 
20.12.2017;02:15:00;0;W;T0 
20.12.2017;02:30:00;0;W;T0 
20.12.2017;02:45:00;0;W;T0 
20.12.2017;03:00:00;0;W;T0 
20.12.2017;03:15:00;0;W;T0 
20.12.2017;03:30:00;0;W;T0 
20.12.2017;03:45:00;0;W;T0 
20.12.2017;04:00:00;0;W;T0 
20.12.2017;04:15:00;0;W;T0 
20.12.2017;04:30:00;0;W;T0 
20.12.2017;04:45:00;0;W;T0 
20.12.2017;05:00:00;0;W;T0 
20.12.2017;05:15:00;0;W;T0 
20.12.2017;05:30:00;0;W;T0 
20.12.2017;05:45:00;0;W;T0 
20.12.2017;06:00:00;0;W;T0 
20.12.2017;06:15:00;0;W;T0 
20.12.2017;06:30:00;5;W;T0 
20.12.2017;06:45:00;5;W;T0 
20.12.2017;07:00:00;10;W;T0 
20.12.2017;07:15:00;7,5;W;T0 
20.12.2017;07:30:00;5;W;T0 
20.12.2017;07:45:00;22,5;W;T0 
20.12.2017;08:00:00;0;W;T0 
20.12.2017;08:15:00;0;W;T0 
20.12.2017;08:30:00;0;W;T0 
20.12.2017;08:45:00;0;W;T0 
20.12.2017;09:00:00;0;W;T0 
20.12.2017;09:15:00;0;W;T0 
20.12.2017;09:30:00;0;W;T0 
20.12.2017;09:45:00;0;W;T0 
20.12.2017;10:00:00;0;W;T0 
20.12.2017;10:15:00;0;W;T0 
20.12.2017;10:30:00;0;W;T0 
20.12.2017;10:45:00;0;W;T0 
20.12.2017;11:00:00;0;W;T0 
20.12.2017;11:15:00;0;W;T0 
20.12.2017;11:30:00;0;W;T0 
20.12.2017;11:45:00;0;W;T0 
20.12.2017;12:00:00;0;W;T0 
20.12.2017;12:15:00;0;W;T0 
20.12.2017;12:30:00;0;W;T0 
20.12.2017;12:45:00;0;W;T0 
20.12.2017;13:00:00;0;W;T0 
20.12.2017;13:15:00;0;W;T0 
20.12.2017;13:30:00;0;W;T0 
20.12.2017;13:45:00;0;W;T0 
20.12.2017;14:00:00;0;W;T0 
20.12.2017;14:15:00;0;W;T0 
20.12.2017;14:30:00;0;W;T0 
20.12.2017;14:45:00;0;W;T0 
20.12.2017;15:00:00;0;W;T0 
20.12.2017;15:15:00;0;W;T0 
20.12.2017;15:30:00;0;W;T0 
20.12.2017;15:45:00;0;W;T0 
20.12.2017;16:00:00;0;W;T0 
20.12.2017;16:15:00;0;W;T0 
20.12.2017;16:30:00;0;W;T0 
20.12.2017;16:45:00;0;W;T0 
20.12.2017;17:00:00;0;W;T0 
20.12.2017;17:15:00;0;W;T0 
20.12.2017;17:30:00;0;W;T0 
20.12.2017;17:45:00;0;W;T0 
20.12.2017;18:00:00;0;W;T0 
20.12.2017;18:15:00;0;W;T0 
20.12.2017;18:30:00;0;W;T0 
20.12.2017;18:45:00;0;W;T0 
20.12.2017;19:00:00;0;W;T0 
20.12.2017;19:15:00;0;W;T0 
20.12.2017;19:30:00;0;W;T0 
20.12.2017;19:45:00;0;W;T0 
20.12.2017;20:00:00;0;W;T0 
20.12.2017;20:15:00;0;W;T0 
20.12.2017;20:30:00;0;W;T0 
20.12.2017;20:45:00;5;W;T0 
20.12.2017;21:00:00;7,5;W;T0 
20.12.2017;21:15:00;0;W;T0 
20.12.2017;21:30:00;0;W;T0 
20.12.2017;21:45:00;0;W;T0 
20.12.2017;22:00:00;0;W;T0 
20.12.2017;22:15:00;0;W;T0 
20.12.2017;22:30:00;0;W;T0 
20.12.2017;22:45:00;0;W;T0 
20.12.2017;23:00:00;7,5;W;T0 
20.12.2017;23:15:00;12,5;W;T0 
20.12.2017;23:30:00;10;W;T0 
20.12.2017;23:45:00;7,5;W;T0 
21.12.2017;00:00:00;0;W;T0 
21.12.2017;00:15:00;0;W;T0 
21.12.2017;00:30:00;0;W;T0 
21.12.2017;00:45:00;0;W;T0 
21.12.2017;01:00:00;12,5;W;T0 
21.12.2017;01:15:00;22,5;W;T0 
21.12.2017;01:30:00;20;W;T0 
21.12.2017;01:45:00;5;W;T0 
21.12.2017;02:00:00;22,5;W;T0 
21.12.2017;02:15:00;17,5;W;T0 
21.12.2017;02:30:00;25;W;T0 
21.12.2017;02:45:00;5;W;T0 
21.12.2017;03:00:00;5;W;T0 
21.12.2017;03:15:00;2,5;W;T0 
21.12.2017;03:30:00;7,5;W;T0 
21.12.2017;03:45:00;15;W;T0 
21.12.2017;04:00:00;37,5;W;T0 
21.12.2017;04:15:00;17,5;W;T0 
21.12.2017;04:30:00;37,5;W;T0 
21.12.2017;04:45:00;40;W;T0 
21.12.2017;05:00:00;30;W;T0 
21.12.2017;05:15:00;37,5;W;T0 
21.12.2017;05:30:00;10;W;T0 
21.12.2017;05:45:00;25;W;T0 
21.12.2017;06:00:00;40;W;T0 
21.12.2017;06:15:00;55;W;T0 
21.12.2017;06:30:00;70;W;T0 
21.12.2017;06:45:00;87,5;W;T0 
21.12.2017;07:00:00;77,5;W;T0 
21.12.2017;07:15:00;80;W;T0 
21.12.2017;07:30:00;57,5;W;T0 
21.12.2017;07:45:00;60;W;T0 
21.12.2017;08:00:00;37,5;W;T0 
21.12.2017;08:15:00;12,5;W;T0 
21.12.2017;08:30:00;42,5;W;T0 
21.12.2017;08:45:00;42,5;W;T0 
21.12.2017;09:00:00;57,5;W;T0 
21.12.2017;09:15:00;72,5;W;T0 
21.12.2017;09:30:00;50;W;T0 
21.12.2017;09:45:00;32,5;W;T0 
21.12.2017;10:00:00;32,5;W;T0 
21.12.2017;10:15:00;37,5;W;T0 
21.12.2017;10:30:00;82,5;W;T0 
21.12.2017;10:45:00;102,5;W;T0 
21.12.2017;11:00:00;92,5;W;T0 
21.12.2017;11:15:00;122,5;W;T0 
21.12.2017;11:30:00;177,5;W;T0 
21.12.2017;11:45:00;247,5;W;T0 
21.12.2017;12:00:00;337,5;W;T0 
21.12.2017;12:15:00;430;W;T0 
21.12.2017;12:30:00;332,5;W;T0 
21.12.2017;12:45:00;245;W;T0 
21.12.2017;13:00:00;272,5;W;T0 
21.12.2017;13:15:00;262,5;W;T0 
21.12.2017;13:30:00;172,5;W;T0 
21.12.2017;13:45:00;45;W;T0 
21.12.2017;14:00:00;30;W;T0 
21.12.2017;14:15:00;117,5;W;T0 
21.12.2017;14:30:00;185;W;T0 
21.12.2017;14:45:00;170;W;T0 
21.12.2017;15:00:00;225;W;T0 
21.12.2017;15:15:00;297,5;W;T0 
21.12.2017;15:30:00;262,5;W;T0 
21.12.2017;15:45:00;327,5;W;T0 
21.12.2017;16:00:00;337,5;W;T0 
21.12.2017;16:15:00;310;W;T0 
21.12.2017;16:30:00;337,5;W;T0 
21.12.2017;16:45:00;262,5;W;T0 
21.12.2017;17:00:00;217,5;W;T0 
21.12.2017;17:15:00;295;W;T0 
21.12.2017;17:30:00;222,5;W;T0 
21.12.2017;17:45:00;210;W;T0 
21.12.2017;18:00:00;325;W;T0 
21.12.2017;18:15:00;440;W;T0 
21.12.2017;18:30:00;350;W;T0 
21.12.2017;18:45:00;425;W;T0 
21.12.2017;19:00:00;470;W;T0 
21.12.2017;19:15:00;455;W;T0 
21.12.2017;19:30:00;580;W;T0 
21.12.2017;19:45:00;445;W;T0 
21.12.2017;20:00:00;400;W;T0 
21.12.2017;20:15:00;530;W;T0 
21.12.2017;20:30:00;430;W;T0 
21.12.2017;20:45:00;250;W;T0 
21.12.2017;21:00:00;277,5;W;T0 
21.12.2017;21:15:00;232,5;W;T0 
21.12.2017;21:30:00;267,5;W;T0 
21.12.2017;21:45:00;335;W;T0 
21.12.2017;22:00:00;390;W;T0 
21.12.2017;22:15:00;555;W;T0 
21.12.2017;22:30:00;360;W;T0 
21.12.2017;22:45:00;205;W;T0 
21.12.2017;23:00:00;42,5;W;T0 
21.12.2017;23:15:00;0;W;T0 
21.12.2017;23:30:00;2,5;W;T0 
21.12.2017;23:45:00;42,5;W;T0 
22.12.2017;00:00:00;37,5;W;T0 
22.12.2017;00:15:00;65;W;T0 
22.12.2017;00:30:00;10;W;T0 
22.12.2017;00:45:00;70;W;T0 
22.12.2017;01:00:00;75;W;T0 
22.12.2017;01:15:00;327,5;W;T0 
22.12.2017;01:30:00;455;W;T0 
22.12.2017;01:45:00;535;W;T0 
22.12.2017;02:00:00;630;W;T0 
22.12.2017;02:15:00;677,5;W;T0 
22.12.2017;02:30:00;630;W;T0 
22.12.2017;02:45:00;645;W;T0 
22.12.2017;03:00:00;650;W;T0 
22.12.2017;03:15:00;652,5;W;T0 
22.12.2017;03:30:00;1.017,50;W;T0 
22.12.2017;03:45:00;995;W;T0 
22.12.2017;04:00:00;1.047,50;W;T0 
22.12.2017;04:15:00;1.185,00;W;T0 
22.12.2017;04:30:00;1.257,50;W;T0 
22.12.2017;04:45:00;1.165,00;W;T0 
22.12.2017;05:00:00;1.180,00;W;T0 
22.12.2017;05:15:00;1.170,00;W;T0 
22.12.2017;05:30:00;885;W;T0 
22.12.2017;05:45:00;950;W;T0 
22.12.2017;06:00:00;832,5;W;T0 
22.12.2017;06:15:00;717,5;W;T0 
22.12.2017;06:30:00;607,5;W;T0 
22.12.2017;06:45:00;667,5;W;T0 
22.12.2017;07:00:00;537,5;W;T0 
22.12.2017;07:15:00;610;W;T0 
22.12.2017;07:30:00;590;W;T0 
22.12.2017;07:45:00;627,5;W;T0 
22.12.2017;08:00:00;645;W;T0 
22.12.2017;08:15:00;510;W;T0 
22.12.2017;08:30:00;420;W;T0 
22.12.2017;08:45:00;365;W;T0 
22.12.2017;09:00:00;337,5;W;T0 
22.12.2017;09:15:00;247,5;W;T0 
22.12.2017;09:30:00;385;W;T0 
22.12.2017;09:45:00;252,5;W;T0 
22.12.2017;10:00:00;180;W;T0 
22.12.2017;10:15:00;197,5;W;T0 
22.12.2017;10:30:00;215;W;T0 
22.12.2017;10:45:00;282,5;W;T0 
22.12.2017;11:00:00;230;W;T0 
22.12.2017;11:15:00;205;W;T0 
22.12.2017;11:30:00;142,5;W;T0 
22.12.2017;11:45:00;115;W;T0 
22.12.2017;12:00:00;125;W;T0 
22.12.2017;12:15:00;172,5;W;T0 
22.12.2017;12:30:00;227,5;W;T0 
22.12.2017;12:45:00;225;W;T0 
22.12.2017;13:00:00;410;W;T0 
22.12.2017;13:15:00;232,5;W;T0 
22.12.2017;13:30:00;222,5;W;T0 
22.12.2017;13:45:00;245;W;T0 
22.12.2017;14:00:00;145;W;T0 
22.12.2017;14:15:00;102,5;W;T0 
22.12.2017;14:30:00;195;W;T0 
22.12.2017;14:45:00;180;W;T0 
22.12.2017;15:00:00;232,5;W;T0 
22.12.2017;15:15:00;240;W;T0 
22.12.2017;15:30:00;397,5;W;T0 
22.12.2017;15:45:00;400;W;T0 
22.12.2017;16:00:00;292,5;W;T0 
22.12.2017;16:15:00;240;W;T0 
22.12.2017;16:30:00;385;W;T0 
22.12.2017;16:45:00;530;W;T0 
22.12.2017;17:00:00;372,5;W;T0 
22.12.2017;17:15:00;395;W;T0 
22.12.2017;17:30:00;387,5;W;T0 
22.12.2017;17:45:00;312,5;W;T0 
22.12.2017;18:00:00;305;W;T0 
22.12.2017;18:15:00;322,5;W;T0 
22.12.2017;18:30:00;360;W;T0 
22.12.2017;18:45:00;577,5;W;T0 
22.12.2017;19:00:00;630;W;T0 
22.12.2017;19:15:00;605;W;T0 
22.12.2017;19:30:00;387,5;W;T0 
22.12.2017;19:45:00;407,5;W;T0 
22.12.2017;20:00:00;410;W;T0 
22.12.2017;20:15:00;420;W;T0 
22.12.2017;20:30:00;470;W;T0 
22.12.2017;20:45:00;517,5;W;T0 
22.12.2017;21:00:00;520;W;T0 
22.12.2017;21:15:00;450;W;T0 
22.12.2017;21:30:00;575;W;T0 
22.12.2017;21:45:00;565;W;T0 
22.12.2017;22:00:00;422,5;W;T0 
22.12.2017;22:15:00;340;W;T0 
22.12.2017;22:30:00;342,5;W;T0 
22.12.2017;22:45:00;342,5;W;T0 
22.12.2017;23:00:00;602,5;W;T0 
22.12.2017;23:15:00;452,5;W;T0 
22.12.2017;23:30:00;545;W;T0 
22.12.2017;23:45:00;535;W;T0 
23.12.2017;00:00:00;572,5;W;T0 
23.12.2017;00:15:00;532,5;W;T0 
23.12.2017;00:30:00;520;W;T0 
23.12.2017;00:45:00;397,5;W;T0 
23.12.2017;01:00:00;315;W;T0 
23.12.2017;01:15:00;245;W;T0 
23.12.2017;01:30:00;195;W;T0 
23.12.2017;01:45:00;157,5;W;T0 
23.12.2017;02:00:00;100;W;T0 
23.12.2017;02:15:00;207,5;W;T0 
23.12.2017;02:30:00;262,5;W;T0 
23.12.2017;02:45:00;200;W;T0 
23.12.2017;03:00:00;280;W;T0 
23.12.2017;03:15:00;360;W;T0 
23.12.2017;03:30:00;297,5;W;T0 
23.12.2017;03:45:00;237,5;W;T0 
23.12.2017;04:00:00;197,5;W;T0 
23.12.2017;04:15:00;140;W;T0 
23.12.2017;04:30:00;195;W;T0 
23.12.2017;04:45:00;275;W;T0 
23.12.2017;05:00:00;45;W;T0 
23.12.2017;05:15:00;142,5;W;T0 
23.12.2017;05:30:00;162,5;W;T0 
23.12.2017;05:45:00;165;W;T0 
23.12.2017;06:00:00;12,5;W;T0 
23.12.2017;06:15:00;160;W;T0 
23.12.2017;06:30:00;170;W;T0 
23.12.2017;06:45:00;245;W;T0 
23.12.2017;07:00:00;385;W;T0 
23.12.2017;07:15:00;432,5;W;T0 
23.12.2017;07:30:00;482,5;W;T0 
23.12.2017;07:45:00;660;W;T0 
23.12.2017;08:00:00;642,5;W;T0 
23.12.2017;08:15:00;602,5;W;T0 
23.12.2017;08:30:00;667,5;W;T0 
23.12.2017;08:45:00;742,5;W;T0 
23.12.2017;09:00:00;915;W;T0 
23.12.2017;09:15:00;927,5;W;T0 
23.12.2017;09:30:00;857,5;W;T0 
23.12.2017;09:45:00;655;W;T0 
23.12.2017;10:00:00;502,5;W;T0 
23.12.2017;10:15:00;482,5;W;T0 
23.12.2017;10:30:00;577,5;W;T0 
23.12.2017;10:45:00;907,5;W;T0 
23.12.2017;11:00:00;625;W;T0 
23.12.2017;11:15:00;767,5;W;T0 
23.12.2017;11:30:00;837,5;W;T0 
23.12.2017;11:45:00;892,5;W;T0 
23.12.2017;12:00:00;810;W;T0 
23.12.2017;12:15:00;1.025,00;W;T0 
23.12.2017;12:30:00;887,5;W;T0 
23.12.2017;12:45:00;867,5;W;T0 
23.12.2017;13:00:00;880;W;T0 
23.12.2017;13:15:00;1.050,00;W;T0 
23.12.2017;13:30:00;937,5;W;T0 
23.12.2017;13:45:00;1.052,50;W;T0 
23.12.2017;14:00:00;1.075,00;W;T0 
23.12.2017;14:15:00;1.142,50;W;T0 
23.12.2017;14:30:00;1.337,50;W;T0 
23.12.2017;14:45:00;1.450,00;W;T0 
23.12.2017;15:00:00;1.405,00;W;T0 
23.12.2017;15:15:00;1.190,00;W;T0 
23.12.2017;15:30:00;1.127,50;W;T0 
23.12.2017;15:45:00;1.325,00;W;T0 
23.12.2017;16:00:00;1.200,00;W;T0 
23.12.2017;16:15:00;1.290,00;W;T0 
23.12.2017;16:30:00;1.307,50;W;T0 
23.12.2017;16:45:00;1.245,00;W;T0 
23.12.2017;17:00:00;1.355,00;W;T0 
23.12.2017;17:15:00;1.380,00;W;T0 
23.12.2017;17:30:00;1.435,00;W;T0 
23.12.2017;17:45:00;1.380,00;W;T0 
23.12.2017;18:00:00;1.442,50;W;T0 
23.12.2017;18:15:00;1.440,00;W;T0 
23.12.2017;18:30:00;1.375,00;W;T0 
23.12.2017;18:45:00;1.360,00;W;T0 
23.12.2017;19:00:00;1.377,50;W;T0 
23.12.2017;19:15:00;1.382,50;W;T0 
23.12.2017;19:30:00;1.365,00;W;T0 
23.12.2017;19:45:00;1.275,00;W;T0 
23.12.2017;20:00:00;1.107,50;W;T0 
23.12.2017;20:15:00;1.132,50;W;T0 
23.12.2017;20:30:00;967,5;W;T0 
23.12.2017;20:45:00;1.290,00;W;T0 
23.12.2017;21:00:00;1.370,00;W;T0 
23.12.2017;21:15:00;1.405,00;W;T0 
23.12.2017;21:30:00;1.440,00;W;T0 
23.12.2017;21:45:00;1.362,50;W;T0 
23.12.2017;22:00:00;1.352,50;W;T0 
23.12.2017;22:15:00;1.450,00;W;T0 
23.12.2017;22:30:00;1.465,00;W;T0 
23.12.2017;22:45:00;1.442,50;W;T0 
23.12.2017;23:00:00;1.202,50;W;T0 
23.12.2017;23:15:00;907,5;W;T0 
23.12.2017;23:30:00;762,5;W;T0 
23.12.2017;23:45:00;830;W;T0 
24.12.2017;00:00:00;1.010,00;W;T0 
24.12.2017;00:15:00;1.070,00;W;T0 
24.12.2017;00:30:00;1.247,50;W;T0 
24.12.2017;00:45:00;177,5;W;T0 
24.12.2017;01:00:00;917,5;W;T0 
24.12.2017;01:15:00;1.132,50;W;T0 
24.12.2017;01:30:00;1.222,50;W;T0 
24.12.2017;01:45:00;1.280,00;W;T0 
24.12.2017;02:00:00;507,5;W;T0 
24.12.2017;02:15:00;430;W;T0 
24.12.2017;02:30:00;82,5;W;T0 
24.12.2017;02:45:00;0;W;T0 
24.12.2017;03:00:00;0;W;T0 
24.12.2017;03:15:00;0;W;T0 
24.12.2017;03:30:00;0;W;T0 
24.12.2017;03:45:00;0;W;T0 
24.12.2017;04:00:00;0;W;T0 
24.12.2017;04:15:00;0;W;T0 
24.12.2017;04:30:00;0;W;T0 
24.12.2017;04:45:00;0;W;T0 
24.12.2017;05:00:00;0;W;T0 
24.12.2017;05:15:00;630;W;T0 
24.12.2017;05:30:00;1.012,50;W;T0 
24.12.2017;05:45:00;140;W;T0 
24.12.2017;06:00:00;972,5;W;T0 
24.12.2017;06:15:00;127,5;W;T0 
24.12.2017;06:30:00;165;W;T0 
24.12.2017;06:45:00;1.047,50;W;T0 
24.12.2017;07:00:00;1.115,00;W;T0 
24.12.2017;07:15:00;82,5;W;T0 
24.12.2017;07:30:00;0;W;T0 
24.12.2017;07:45:00;862,5;W;T0 
24.12.2017;08:00:00;1.085,00;W;T0 
24.12.2017;08:15:00;1.230,00;W;T0 
24.12.2017;08:30:00;560;W;T0 
24.12.2017;08:45:00;305;W;T0 
24.12.2017;09:00:00;1.227,50;W;T0 
24.12.2017;09:15:00;1.332,50;W;T0 
24.12.2017;09:30:00;1.390,00;W;T0 
24.12.2017;09:45:00;1.410,00;W;T0 
24.12.2017;10:00:00;1.317,50;W;T0 
24.12.2017;10:15:00;760;W;T0 
24.12.2017;10:30:00;1.302,50;W;T0 
24.12.2017;10:45:00;1.387,50;W;T0 
24.12.2017;11:00:00;1.365,00;W;T0 
24.12.2017;11:15:00;1.395,00;W;T0 
24.12.2017;11:30:00;1.430,00;W;T0 
24.12.2017;11:45:00;1.395,00;W;T0 
24.12.2017;12:00:00;1.372,50;W;T0 
24.12.2017;12:15:00;1.367,50;W;T0 
24.12.2017;12:30:00;1.242,50;W;T0 
24.12.2017;12:45:00;1.150,00;W;T0 
24.12.2017;13:00:00;1.295,00;W;T0 
24.12.2017;13:15:00;1.315,00;W;T0 
24.12.2017;13:30:00;1.275,00;W;T0 
24.12.2017;13:45:00;1.167,50;W;T0 
24.12.2017;14:00:00;1.075,00;W;T0 
24.12.2017;14:15:00;870;W;T0 
24.12.2017;14:30:00;882,5;W;T0 
24.12.2017;14:45:00;902,5;W;T0 
24.12.2017;15:00:00;725;W;T0 
24.12.2017;15:15:00;860;W;T0 
24.12.2017;15:30:00;807,5;W;T0 
24.12.2017;15:45:00;765;W;T0 
24.12.2017;16:00:00;662,5;W;T0 
24.12.2017;16:15:00;622,5;W;T0 
24.12.2017;16:30:00;372,5;W;T0 
24.12.2017;16:45:00;335;W;T0 
24.12.2017;17:00:00;395;W;T0 
24.12.2017;17:15:00;537,5;W;T0 
24.12.2017;17:30:00;652,5;W;T0 
24.12.2017;17:45:00;850;W;T0 
24.12.2017;18:00:00;655;W;T0 
24.12.2017;18:15:00;747,5;W;T0 
24.12.2017;18:30:00;737,5;W;T0 
24.12.2017;18:45:00;647,5;W;T0 
24.12.2017;19:00:00;472,5;W;T0 
24.12.2017;19:15:00;702,5;W;T0 
24.12.2017;19:30:00;705;W;T0 
24.12.2017;19:45:00;282,5;W;T0 
24.12.2017;20:00:00;942,5;W;T0 
24.12.2017;20:15:00;65;W;T0 
24.12.2017;20:30:00;227,5;W;T0 
24.12.2017;20:45:00;1.157,50;W;T0 
24.12.2017;21:00:00;375;W;T0 
24.12.2017;21:15:00;1.247,50;W;T0 
24.12.2017;21:30:00;0;W;T0 
24.12.2017;21:45:00;440;W;T0 
24.12.2017;22:00:00;47,5;W;T0 
24.12.2017;22:15:00;1.060,00;W;T0 
24.12.2017;22:30:00;942,5;W;T0 
24.12.2017;22:45:00;730;W;T0 
24.12.2017;23:00:00;892,5;W;T0 
24.12.2017;23:15:00;942,5;W;T0 
24.12.2017;23:30:00;840;W;T0 
24.12.2017;23:45:00;732,5;W;T0 
25.12.2017;00:00:00;732,5;W;T0 
25.12.2017;00:15:00;767,5;W;T0 
25.12.2017;00:30:00;842,5;W;T0 
25.12.2017;00:45:00;852,5;W;T0 
25.12.2017;01:00:00;805;W;T0 
25.12.2017;01:15:00;927,5;W;T0 
25.12.2017;01:30:00;902,5;W;T0 
25.12.2017;01:45:00;1.090,00;W;T0 
25.12.2017;02:00:00;1.090,00;W;T0 
25.12.2017;02:15:00;1.165,00;W;T0 
25.12.2017;02:30:00;1.255,00;W;T0 
25.12.2017;02:45:00;1.162,50;W;T0 
25.12.2017;03:00:00;1.162,50;W;T0 
25.12.2017;03:15:00;987,5;W;T0 
25.12.2017;03:30:00;590;W;T0 
25.12.2017;03:45:00;367,5;W;T0 
25.12.2017;04:00:00;320;W;T0 
25.12.2017;04:15:00;375;W;T0 
25.12.2017;04:30:00;350;W;T0 
25.12.2017;04:45:00;212,5;W;T0 
25.12.2017;05:00:00;155;W;T0 
25.12.2017;05:15:00;142,5;W;T0 
25.12.2017;05:30:00;152,5;W;T0 
25.12.2017;05:45:00;177,5;W;T0 
25.12.2017;06:00:00;127,5;W;T0 
25.12.2017;06:15:00;80;W;T0 
25.12.2017;06:30:00;77,5;W;T0 
25.12.2017;06:45:00;110;W;T0 
25.12.2017;07:00:00;132,5;W;T0 
25.12.2017;07:15:00;155;W;T0 
25.12.2017;07:30:00;160;W;T0 
25.12.2017;07:45:00;145;W;T0 
25.12.2017;08:00:00;195;W;T0 
25.12.2017;08:15:00;102,5;W;T0 
25.12.2017;08:30:00;140;W;T0 
25.12.2017;08:45:00;145;W;T0 
25.12.2017;09:00:00;160;W;T0 
25.12.2017;09:15:00;102,5;W;T0 
25.12.2017;09:30:00;50;W;T0 
25.12.2017;09:45:00;80;W;T0 
25.12.2017;10:00:00;110;W;T0 
25.12.2017;10:15:00;70;W;T0 
25.12.2017;10:30:00;160;W;T0 
25.12.2017;10:45:00;232,5;W;T0 
25.12.2017;11:00:00;320;W;T0 
25.12.2017;11:15:00;257,5;W;T0 
25.12.2017;11:30:00;277,5;W;T0 
25.12.2017;11:45:00;280;W;T0 
25.12.2017;12:00:00;220;W;T0 
25.12.2017;12:15:00;420;W;T0 
25.12.2017;12:30:00;345;W;T0 
25.12.2017;12:45:00;487,5;W;T0 
25.12.2017;13:00:00;630;W;T0 
25.12.2017;13:15:00;715;W;T0 
25.12.2017;13:30:00;515;W;T0 
25.12.2017;13:45:00;427,5;W;T0 
25.12.2017;14:00:00;227,5;W;T0 
25.12.2017;14:15:00;565;W;T0 
25.12.2017;14:30:00;392,5;W;T0 
25.12.2017;14:45:00;400;W;T0 
25.12.2017;15:00:00;530;W;T0 
25.12.2017;15:15:00;387,5;W;T0 
25.12.2017;15:30:00;380;W;T0 
25.12.2017;15:45:00;417,5;W;T0 
25.12.2017;16:00:00;415;W;T0 
25.12.2017;16:15:00;407,5;W;T0 
25.12.2017;16:30:00;345;W;T0 
25.12.2017;16:45:00;332,5;W;T0 
25.12.2017;17:00:00;445;W;T0 
25.12.2017;17:15:00;500;W;T0 
25.12.2017;17:30:00;520;W;T0 
25.12.2017;17:45:00;452,5;W;T0 
25.12.2017;18:00:00;687,5;W;T0 
25.12.2017;18:15:00;720;W;T0 
25.12.2017;18:30:00;1.020,00;W;T0 
25.12.2017;18:45:00;1.055,00;W;T0 
25.12.2017;19:00:00;1.082,50;W;T0 
25.12.2017;19:15:00;1.147,50;W;T0 
25.12.2017;19:30:00;1.170,00;W;T0 
25.12.2017;19:45:00;1.200,00;W;T0 
25.12.2017;20:00:00;1.075,00;W;T0 
25.12.2017;20:15:00;1.172,50;W;T0 
25.12.2017;20:30:00;1.000,00;W;T0 
25.12.2017;20:45:00;727,5;W;T0 
25.12.2017;21:00:00;1.005,00;W;T0 
25.12.2017;21:15:00;1.092,50;W;T0 
25.12.2017;21:30:00;802,5;W;T0 
25.12.2017;21:45:00;1.225,00;W;T0 
25.12.2017;22:00:00;1.037,50;W;T0 
25.12.2017;22:15:00;740;W;T0 
25.12.2017;22:30:00;582,5;W;T0 
25.12.2017;22:45:00;775;W;T0 
25.12.2017;23:00:00;735;W;T0 
25.12.2017;23:15:00;820;W;T0 
25.12.2017;23:30:00;645;W;T0 
25.12.2017;23:45:00;742,5;W;T0 
26.12.2017;00:00:00;967,5;W;T0 
26.12.2017;00:15:00;1.037,50;W;T0 
26.12.2017;00:30:00;690;W;T0 
26.12.2017;00:45:00;0;W;T0 
26.12.2017;01:00:00;792,5;W;T0 
26.12.2017;01:15:00;925;W;T0 
26.12.2017;01:30:00;825;W;T0 
26.12.2017;01:45:00;912,5;W;T0 
26.12.2017;02:00:00;807,5;W;T0 
26.12.2017;02:15:00;572,5;W;T0 
26.12.2017;02:30:00;497,5;W;T0 
26.12.2017;02:45:00;667,5;W;T0 
26.12.2017;03:00:00;962,5;W;T0 
26.12.2017;03:15:00;940;W;T0 
26.12.2017;03:30:00;987,5;W;T0 
26.12.2017;03:45:00;920;W;T0 
26.12.2017;04:00:00;695;W;T0 
26.12.2017;04:15:00;760;W;T0 
26.12.2017;04:30:00;1.282,50;W;T0 
26.12.2017;04:45:00;1.152,50;W;T0 
26.12.2017;05:00:00;1.227,50;W;T0 
26.12.2017;05:15:00;1.400,00;W;T0 
26.12.2017;05:30:00;1.115,00;W;T0 
26.12.2017;05:45:00;647,5;W;T0 
26.12.2017;06:00:00;555;W;T0 
26.12.2017;06:15:00;332,5;W;T0 
26.12.2017;06:30:00;282,5;W;T0 
26.12.2017;06:45:00;210;W;T0 
26.12.2017;07:00:00;515;W;T0 
26.12.2017;07:15:00;990;W;T0 
26.12.2017;07:30:00;1.127,50;W;T0 
26.12.2017;07:45:00;1.295,00;W;T0 
26.12.2017;08:00:00;1.265,00;W;T0 
26.12.2017;08:15:00;1.260,00;W;T0 
26.12.2017;08:30:00;990;W;T0 
26.12.2017;08:45:00;745;W;T0 
26.12.2017;09:00:00;695;W;T0 
26.12.2017;09:15:00;662,5;W;T0 
26.12.2017;09:30:00;755;W;T0 
26.12.2017;09:45:00;952,5;W;T0 
26.12.2017;10:00:00;697,5;W;T0 
26.12.2017;10:15:00;707,5;W;T0 
26.12.2017;10:30:00;522,5;W;T0 
26.12.2017;10:45:00;290;W;T0 
26.12.2017;11:00:00;275;W;T0 
26.12.2017;11:15:00;702,5;W;T0 
